Date,Currency,Description,Record,Bid,Ask
14/04/2010,EUR,IRS EUR A 30/360 v 3M EURIBOR 30Y,EUR3M_30Y,3.593,3.643
15/04/2010,EUR,IRS EUR A 30/360 v 3M EURIBOR 30Y,EUR3M_30Y,3.589,3.639
16/04/2010,EUR,IRS EUR A 30/360 v 3M EURIBOR 30Y,EUR3M_30Y,3.569,3.619
19/04/2010,EUR,IRS EUR A 30/360 v 3M EURIBOR 30Y,EUR3M_30Y,3.558,3.608
20/04/2010,EUR,IRS EUR A 30/360 v 3M EURIBOR 30Y,EUR3M_30Y,3.588,3.638
21/04/2010,EUR,IRS EUR A 30/360 v 3M EURIBOR 30Y,EUR3M_30Y,3.566,3.616
22/04/2010,EUR,IRS EUR A 30/360 v 3M EURIBOR 30Y,EUR3M_30Y,3.527,3.577
23/04/2010,EUR,IRS EUR A 30/360 v 3M EURIBOR 30Y,EUR3M_30Y,3.504,3.554
26/04/2010,EUR,IRS EUR A 30/360 v 3M EURIBOR 30Y,EUR3M_30Y,3.505,3.555
27/04/2010,EUR,IRS EUR A 30/360 v 3M EURIBOR 30Y,EUR3M_30Y,3.34,3.39
28/04/2010,EUR,IRS EUR A 30/360 v 3M EURIBOR 30Y,EUR3M_30Y,3.384,3.434
29/04/2010,EUR,IRS EUR A 30/360 v 3M EURIBOR 30Y,EUR3M_30Y,3.418,3.468
30/04/2010,EUR,IRS EUR A 30/360 v 3M EURIBOR 30Y,EUR3M_30Y,3.432,3.482
03/05/2010,EUR,IRS EUR A 30/360 v 3M EURIBOR 30Y,EUR3M_30Y,3.459,3.509
04/05/2010,EUR,IRS EUR A 30/360 v 3M EURIBOR 30Y,EUR3M_30Y,3.392,3.442
05/05/2010,EUR,IRS EUR A 30/360 v 3M EURIBOR 30Y,EUR3M_30Y,3.281,3.331
06/05/2010,EUR,IRS EUR A 30/360 v 3M EURIBOR 30Y,EUR3M_30Y,3.236,3.286
07/05/2010,EUR,IRS EUR A 30/360 v 3M EURIBOR 30Y,EUR3M_30Y,3.201,3.251
10/05/2010,EUR,IRS EUR A 30/360 v 3M EURIBOR 30Y,EUR3M_30Y,3.423,3.473
11/05/2010,EUR,IRS EUR A 30/360 v 3M EURIBOR 30Y,EUR3M_30Y,3.478,3.528
12/05/2010,EUR,IRS EUR A 30/360 v 3M EURIBOR 30Y,EUR3M_30Y,3.462,3.512
13/05/2010,EUR,IRS EUR A 30/360 v 3M EURIBOR 30Y,EUR3M_30Y,3.471,3.521
14/05/2010,EUR,IRS EUR A 30/360 v 3M EURIBOR 30Y,EUR3M_30Y,3.372,3.422
17/05/2010,EUR,IRS EUR A 30/360 v 3M EURIBOR 30Y,EUR3M_30Y,3.354,3.404
18/05/2010,EUR,IRS EUR A 30/360 v 3M EURIBOR 30Y,EUR3M_30Y,3.286,3.336
19/05/2010,EUR,IRS EUR A 30/360 v 3M EURIBOR 30Y,EUR3M_30Y,3.246,3.296
20/05/2010,EUR,IRS EUR A 30/360 v 3M EURIBOR 30Y,EUR3M_30Y,3.157,3.207
21/05/2010,EUR,IRS EUR A 30/360 v 3M EURIBOR 30Y,EUR3M_30Y,3.119,3.169
24/05/2010,EUR,IRS EUR A 30/360 v 3M EURIBOR 30Y,EUR3M_30Y,3.097,3.147
25/05/2010,EUR,IRS EUR A 30/360 v 3M EURIBOR 30Y,EUR3M_30Y,3.005,3.055
26/05/2010,EUR,IRS EUR A 30/360 v 3M EURIBOR 30Y,EUR3M_30Y,3.027,3.077
27/05/2010,EUR,IRS EUR A 30/360 v 3M EURIBOR 30Y,EUR3M_30Y,3.125,3.175
28/05/2010,EUR,IRS EUR A 30/360 v 3M EURIBOR 30Y,EUR3M_30Y,3.11,3.16
31/05/2010,EUR,IRS EUR A 30/360 v 3M EURIBOR 30Y,EUR3M_30Y,3.086,3.136
01/06/2010,EUR,IRS EUR A 30/360 v 3M EURIBOR 30Y,EUR3M_30Y,3.092,3.142
02/06/2010,EUR,IRS EUR A 30/360 v 3M EURIBOR 30Y,EUR3M_30Y,3.089,3.139
03/06/2010,EUR,IRS EUR A 30/360 v 3M EURIBOR 30Y,EUR3M_30Y,3.141,3.191
04/06/2010,EUR,IRS EUR A 30/360 v 3M EURIBOR 30Y,EUR3M_30Y,3.102,3.152
07/06/2010,EUR,IRS EUR A 30/360 v 3M EURIBOR 30Y,EUR3M_30Y,3.123,3.173
08/06/2010,EUR,IRS EUR A 30/360 v 3M EURIBOR 30Y,EUR3M_30Y,3.065,3.115
09/06/2010,EUR,IRS EUR A 30/360 v 3M EURIBOR 30Y,EUR3M_30Y,3.076,3.126
10/06/2010,EUR,IRS EUR A 30/360 v 3M EURIBOR 30Y,EUR3M_30Y,3.118,3.168
11/06/2010,EUR,IRS EUR A 30/360 v 3M EURIBOR 30Y,EUR3M_30Y,3.093,3.143
14/06/2010,EUR,IRS EUR A 30/360 v 3M EURIBOR 30Y,EUR3M_30Y,3.121,3.171
15/06/2010,EUR,IRS EUR A 30/360 v 3M EURIBOR 30Y,EUR3M_30Y,3.138,3.188
16/06/2010,EUR,IRS EUR A 30/360 v 3M EURIBOR 30Y,EUR3M_30Y,3.156,3.206
17/06/2010,EUR,IRS EUR A 30/360 v 3M EURIBOR 30Y,EUR3M_30Y,3.16,3.21
18/06/2010,EUR,IRS EUR A 30/360 v 3M EURIBOR 30Y,EUR3M_30Y,3.21,3.26
21/06/2010,EUR,IRS EUR A 30/360 v 3M EURIBOR 30Y,EUR3M_30Y,3.25,3.3
22/06/2010,EUR,IRS EUR A 30/360 v 3M EURIBOR 30Y,EUR3M_30Y,3.168,3.218
23/06/2010,EUR,IRS EUR A 30/360 v 3M EURIBOR 30Y,EUR3M_30Y,3.173,3.223
24/06/2010,EUR,IRS EUR A 30/360 v 3M EURIBOR 30Y,EUR3M_30Y,3.133,3.183
25/06/2010,EUR,IRS EUR A 30/360 v 3M EURIBOR 30Y,EUR3M_30Y,3.17,3.22
28/06/2010,EUR,IRS EUR A 30/360 v 3M EURIBOR 30Y,EUR3M_30Y,3.156,3.206
29/06/2010,EUR,IRS EUR A 30/360 v 3M EURIBOR 30Y,EUR3M_30Y,3.12,3.17
30/06/2010,EUR,IRS EUR A 30/360 v 3M EURIBOR 30Y,EUR3M_30Y,3.123,3.173
